-0.08745505,0.02678999,0.029735,0.02258675,-0.04901168,-0.04111873,0.01358021,-0.15374774,-0.00260797,-0.06908817,-0.07140146,-0.12962034,-0.02475026;-0.58897405,-0.60201638,-0.41066863,-0.40759683,-0.34467859,-0.36627984,-0.37116808,-0.24792904,-0.25983411,-0.16178959,-0.05143317,-0.06779414,0.03580128;0.21517394,0.15476152,-0.12034261,-0.1377236,-0.26935203,-0.43454802,-0.45131301,-0.64856535,-0.66011682,-0.83317985,-0.75716773,-0.91052819,-0.97756408
0.68510328,0.77726902,0.75553144,0.69012228,0.79504125,0.75063751,0.80205884,0.70480521,0.80199417,0.87716562,0.79116325,0.77752631,0.86015543;1.61910748,1.55887358,1.47541571,1.37191178,1.43811795,1.33495094,1.3301463,1.40729907,1.24865224,1.29985111,1.26110679,1.10639044,1.21099771;1.95846649,1.94846086,1.93972837,1.87722293,1.80382144,1.77352929,1.73524518,1.64799658,1.71374307,1.64240736,1.61057435,1.37877682,1.385302
0.27805359,0.12627348,0.29380656,0.15957833,0.11366519,0.21108231,0.21710081,0.13914012,0.12754365,0.10045039,0.18135899,0.13445655,0.0623078;-0.72028679,-0.59250211,-0.55159718,-0.61954277,-0.49900404,-0.3952091,-0.32100778,-0.36690839,-0.40673214,-0.35489232,-0.30504754,-0.24603902,-0.19898029;1.9380476,2.0186686,1.95352532,2.04099488,1.85135633,1.9374226,1.92102235,1.70898694,1.69585616,1.72072922,1.58982241,1.59919025,1.51466578
0.92863706,0.959879,0.97937341,0.97135914,0.9824705,0.96247733,0.95060502,0.89827833,0.88143115,0.96566182,0.98239068,0.90921434,0.94490388;1.9059604,1.89483493,1.94666016,2.03590377,2.02648678,1.92996982,1.89451454,2.02691746,2.0948459,1.96780064,1.93870586,2.08158583,2.0923116;0.23569022,0.45524564,0.47405063,0.72072239,0.7814658,0.73728775,0.84079983,1.07578324,1.09284935,1.10173858,1.35242282,1.36229249,1.42913136
0.47011599,0.45484625,0.37638149,0.46517057,0.45463759,0.41763882,0.35718317,0.45962253,0.36186395,0.43812776,0.42106161,0.25992845,0.43547654;1.23473982,1.1267148,1.07935998,0.97261522,0.94659906,0.90351726,0.91364814,0.82342733,0.77378241,0.68004761,0.72733402,0.62803441,0.58830001;-0.99746366,-0.8824226,-0.88452794,-0.72968265,-0.60183107,-0.49308474,-0.41789032,-0.4121616,-0.29359929,-0.19399468,-0.03351705,0.09525494,0.21055636
-0.17124942,-0.22762987,-0.2349598,-0.21619098,-0.31344864,-0.27575995,-0.14985476,-0.13656664,-0.15678254,-0.17389758,-0.22990826,-0.20680569,-0.14996876;0.91658042,0.90798847,0.91903893,0.77017315,0.69340971,0.80904537,0.72740451,0.73715713,0.6866037,0.57565226,0.43321666,0.46429644,0.48450893;-0.60373276,-0.76882485,-0.90679371,-1.03606852,-1.11111394,-1.21443368,-1.17666485,-1.39412387,-1.35234281,-1.51790999,-1.52912756,-1.53091172,-1.54352475
-0.05345052,0.06516592,0.08372466,-0.01107858,-0.03651318,-0.00969516,-0.01082091,-0.12170649,0.03572658,0.0344709,-0.13286716,-0.12892235,-0.07605206;1.30423584,1.272422,1.11532065,1.03159465,0.97409027,0.954968,0.99980048,0.8877867,0.83271372,0.88378051,0.80958024,0.69798413,0.78981222;0.45367011,0.39122404,0.6022141,0.57848747,0.69085234,0.7732953,1.00243689,1.05156144,1.23413742,1.30679502,1.21888276,1.43917824,1.51606934
-1.04365771,-1.06433588,-1.03718683,-1.13862613,-1.14984376,-1.06261453,-1.17498188,-1.12193189,-1.05481831,-1.10664917,-1.07841283,-1.00925324,-0.98852553;0.36712705,0.39318758,0.51976553,0.4318018,0.48722641,0.63648168,0.71815389,0.5861643,0.80591819,0.81996846,0.80469948,0.82286963,0.84198468;-1.36185867,-1.47032753,-1.57932487,-1.5791338,-1.72474413,-1.78892593,-1.65730112,-1.715853,-1.77587239,-1.72992951,-1.88508916,-1.73454756,-1.88743956
1.32244864,1.36062977,1.21963877,1.38280354,1.33526654,1.34468809,1.27047765,1.41567258,1.23291967,1.24716792,1.31203848,1.41335838,1.42574427;-1.78996554,-1.84497823,-1.8019658,-1.81163499,-1.84463948,-1.77782338,-1.6954247,-1.77988857,-1.84478779,-1.81046831,-1.74378057,-1.75189638,-1.60998178;0.32813381,0.53861846,0.67680604,0.79832098,0.86338746,0.9196183,0.97909357,1.11329325,1.12272622,1.2286624,1.44884729,1.44988612,1.49449224
1.30886753,1.24130134,1.2318811,1.26590297,1.28995063,1.32479746,1.29313927,1.39005197,1.32009017,1.36881113,1.25440174,1.35821831,1.26635524;1.85397305,1.81651303,1.83478083,1.79634309,1.75315137,1.82812681,1.88470481,1.8598633,1.73022732,1.77885434,1.77025205,1.69642898,1.59509113;0.0634399,0.00766873,-0.14175462,-0.13436353,-0.22245232,-0.43213025,-0.45923206,-0.61790689,-0.73854781,-0.86260114,-0.85805512,-0.92452531,-1.02630687
-1.139594,-1.11629889,-1.0954585,-1.09464469,-1.09883985,-1.11004551,-1.09353489,-1.15555435,-1.1146812,-1.10145968,-1.07852924,-0.96443166,-0.97592163;1.60033773,1.61891906,1.68391135,1.64979752,1.60938054,1.61517762,1.74213785,1.84598728,1.83345055,1.84881469,1.91160887,1.92816022,1.85421636;0.36120726,0.26218156,0.32859262,0.15252347,-0.0577083,-0.04146641,-0.1804455,-0.21388135,-0.42709635,-0.50767406,-0.62800127,-0.73053181,-0.68655992
-1.21868049,-1.22115372,-1.1182724,-1.18607544,-1.21788072,-1.1298034,-1.2168621,-1.0918913,-1.1975396,-1.1921869,-1.22769396,-1.19135927,-1.16283852;-1.80222252,-1.78610099,-1.88142835,-1.75314331,-1.85142552,-1.8566258,-1.92141434,-1.76983196,-1.75373294,-1.74546512,-1.76169743,-1.87803627,-1.83337509;1.90472559,2.02246728,2.06806716,1.99789099,1.96703418,1.94437718,2.07140622,1.97773689,2.04488246,1.91000947,2.03574338,1.95700684,1.85230695
0.38543093,0.55981576,0.47510425,0.47508827,0.36457661,0.38208562,0.46682563,0.51233337,0.48247343,0.33079101,0.42331324,0.41170502,0.48357837;0.30686848,0.37548489,0.37600865,0.55472849,0.50230451,0.54775973,0.67575132,0.5746055,0.71841346,0.69552035,0.7907185,0.92612858,0.89961237;-0.85503115,-1.07843995,-1.04190739,-1.0937012,-1.20774688,-1.31836635,-1.38961526,-1.55447476,-1.51688086,-1.57755447,-1.68351107,-1.59562492,-1.64992764
0.7165124,0.81194629,0.83555797,0.69680313,0.81308893,0.83545157,0.88782638,0.88548132,0.89879737,0.89456898,0.8097308,0.78964352,0.9290695;-1.14770439,-1.14696361,-1.24910368,-1.25997416,-1.2033813,-1.33709661,-1.34606273,-1.40672411,-1.33244363,-1.30112021,-1.32252406,-1.47722127,-1.56147685;0.33751915,0.25012904,0.1637625,-0.03316739,-0.12032917,-0.18999137,-0.31453861,-0.44865857,-0.57838764,-0.66683353,-0.79487041,-0.76398677,-0.80980935
-0.88333523,-0.80753104,-0.83247514,-0.89191897,-0.8385017,-0.76858532,-0.74966129,-0.77523038,-0.84695144,-0.79140486,-0.82711232,-0.839248,-0.76169889;-0.86681059,-0.87367588,-0.82777345,-0.75336486,-0.68540698,-0.62460969,-0.52953757,-0.50371733,-0.43978167,-0.50114052,-0.45764026,-0.35045884,-0.304009;1.73742118,1.87451868,1.84140272,1.96407031,2.0567041,1.9640321,1.92370451,1.93149646,1.96595509,2.12303924,1.97944687,2.04346764,2.03751441
-1.10138546,-1.13295918,-1.15218141,-1.07871292,-0.98061603,-1.086183,-0.97831437,-1.11633283,-1.11708492,-0.99805823,-1.03654089,-1.01681614,-1.0818538;-0.22445647,-0.29586405,-0.32480379,-0.48288436,-0.44502564,-0.59275972,-0.6456225,-0.53622892,-0.60346244,-0.7971119,-0.80477012,-0.82100582,-0.87591089;1.97823167,1.9114261,2.0173859,1.96804297,1.9357945,1.73276764,1.83377872,1.66645549,1.69090355,1.64569465,1.43293838,1.31254312,1.34576942
-0.80694598,-0.82877002,-0.87718418,-0.91767397,-0.81472119,-0.92596849,-0.96434267,-0.9581296,-0.87859204,-0.88895546,-0.97833082,-0.81440551,-0.98608385;1.9738756,1.97416532,2.01446343,1.94636091,2.00445899,1.90179577,1.96393027,1.90823155,1.91709478,1.9382163,2.05536834,2.06226252,2.08435285;-0.2890592,-0.41522533,-0.57988635,-0.68121773,-0.61245363,-0.77805205,-0.93188278,-0.91254367,-1.09802583,-1.23874902,-1.24222216,-1.29730209,-1.32021615
0.79933507,0.79263272,0.86081745,0.77221009,0.81061161,0.74401418,0.88674312,0.74700142,0.93923892,0.76063887,0.83065417,0.93940349,0.89788108;2.02633553,1.93174826,2.00972913,1.99145698,1.94089286,2.0921231,1.94189167,2.05503011,2.02475355,2.10862801,2.02363606,1.91458829,2.04229843;0.7049439,0.66380117,0.57660822,0.36810435,0.3288795,0.14719282,0.1398799,0.02652246,-0.04507036,-0.31884178,-0.36010877,-0.44366291,-0.62758285
0.87156174,0.77501906,0.75907295,0.89217554,0.87720712,0.91730283,0.77544898,0.91427785,0.86388845,0.81546263,0.94803329,0.8700656,0.92023527;-1.0223268,-1.00425843,-1.14261049,-1.06937176,-1.18261566,-1.11122569,-1.2157597,-1.21600877,-1.37737578,-1.3264104,-1.33788648,-1.47067844,-1.3653954;1.47510776,1.26471361,1.12677231,1.0334954,1.0187907,0.94185963,0.89101847,0.77652234,0.5789124,0.57200986,0.42351544,0.38119497,0.33577424
0.33605206,0.24243465,0.24498838,0.37674915,0.28212901,0.36443214,0.42037885,0.33039515,0.29276612,0.44646458,0.46412166,0.27487432,0.35463726;-1.89944372,-1.90700421,-1.78271868,-1.8577532,-1.79566834,-1.91257513,-1.86375962,-1.83763758,-1.80130441,-1.76559231,-1.72404794,-1.68901306,-1.79982594;-1.78529334,-1.72177149,-1.71450906,-1.72013011,-1.6719514,-1.63714968,-1.61309494,-1.51826608,-1.37520013,-1.38974523,-1.27522503,-1.25690181,-1.08127594
0.39080409,0.28218285,0.26517741,0.35037239,0.36511243,0.27079403,0.30183649,0.3402037,0.31674167,0.309081,0.35887851,0.39481573,0.51208703;1.40676189,1.46638513,1.38818319,1.40914844,1.35323877,1.3985321,1.1854673,1.25142834,1.27849293,1.17913575,1.12379002,1.09319054,1.04583994;1.98777662,1.91953256,1.94033643,2.09414764,2.01968466,2.00712429,2.01373135,2.05895691,2.02834855,1.91572881,2.03068047,1.88226631,1.98487729
1.23298039,1.28640892,1.37169831,1.25848485,1.37357781,1.23148075,1.18476361,1.18941467,1.33039184,1.3522904,1.35565699,1.25778679,1.31163113;0.56023842,0.46149322,0.58871235,0.54872963,0.74313896,0.68203247,0.77742778,0.77452157,0.94807927,0.85390682,0.86743095,1.00748627,1.11763702;-1.62065225,-1.63321112,-1.58685836,-1.46097261,-1.41736076,-1.47281815,-1.37446767,-1.3798917,-1.29550874,-1.07611039,-1.06877755,-0.92579711,-0.80749336
-0.77635446,-0.66201397,-0.80989026,-0.6709159,-0.71078448,-0.75856409,-0.82380286,-0.75056487,-0.73565905,-0.71001041,-0.69443796,-0.63051841,-0.73894227;-0.34078083,-0.32869282,-0.19297732,-0.2533138,-0.21356189,-0.17108933,-0.0507427,-0.09723609,0.08312197,0.00852571,0.16058338,0.26749822,0.26790925;-1.75510358,-1.68716046,-1.7630249,-1.69054736,-1.74801623,-1.62151382,-1.61153762,-1.45604043,-1.45975663,-1.45766243,-1.23050112,-1.21740428,-1.15170018
-0.16846178,-0.20008203,-0.09524409,-0.19422663,-0.16125503,-0.14416048,-0.28258672,-0.14571232,-0.18375206,-0.25981197,-0.16391292,-0.24999563,-0.27847196;-1.73578535,-1.72029144,-1.65228682,-1.57960533,-1.60620881,-1.49887233,-1.54618962,-1.5370195,-1.6067632,-1.56010229,-1.55774215,-1.35719886,-1.35698542;-0.70628506,-0.70624767,-0.95307666,-0.88880814,-1.12099091,-1.11450595,-1.25170971,-1.1890296,-1.35820086,-1.42600723,-1.42195833,-1.60840056,-1.58800007
-0.88836214,-0.96923107,-0.88501857,-1.00054381,-0.84809113,-0.8593592,-0.90741601,-1.01070135,-0.95465485,-0.81277402,-0.91698413,-0.91623532,-0.90961797;0.97817374,1.04601453,1.19866645,1.17561375,1.19484265,1.28773083,1.34786087,1.36136074,1.33431243,1.46378639,1.45373125,1.36236299,1.55711878;-0.63987454,-0.64044202,-0.38962365,-0.37032405,-0.33136766,-0.10102166,-0.14989683,0.01969714,0.2080403,0.24255826,0.37400148,0.50884989,0.50808279
-0.88491829,-0.79640693,-0.88722231,-0.86566762,-0.67810598,-0.78626777,-0.75445674,-0.82774143,-0.65730193,-0.80651258,-0.71990024,-0.73379927,-0.75790005;0.81023251,0.81089155,0.97047591,0.94785686,0.87631509,1.10051044,1.02665869,1.05886168,1.19872591,1.24584058,1.16605125,1.16137968,1.30922145;1.84048234,1.73506403,1.72464063,1.71181631,1.5418199,1.51526225,1.44623641,1.38482073,1.198205,1.24003741,0.99677993,0.97806692,0.82508815
0.60227202,0.61426476,0.72246374,0.71087437,0.54531238,0.64885886,0.64799462,0.63065742,0.64839238,0.49669489,0.59897176,0.5671632,0.58661427;1.94331851,1.8507568,1.93111289,2.01774421,1.94246796,2.0066184,1.91467711,1.95403209,2.01794778,1.91846364,1.99647659,1.92741957,2.09933804;-1.37168952,-1.3591127,-1.25237266,-1.31300816,-1.13145861,-1.10834317,-1.01606294,-0.96738699,-0.89003021,-0.78888235,-0.71496513,-0.4433339,-0.41307939
-0.84739195,-0.89495101,-0.92675009,-0.94907353,-0.86326576,-0.96356586,-0.9245571,-0.88963835,-1.03134884,-0.87788497,-0.85904735,-0.92439527,-0.86530032;2.07648452,2.08092557,2.01598294,1.94558246,2.08315316,1.95931868,2.08042461,2.00136909,1.98349358,2.12131166,2.0406526,1.99934635,1.9801717;-1.62729864,-1.71817784,-1.67733656,-1.52638331,-1.46257131,-1.34981495,-1.43990856,-1.18361042,-1.11244957,-1.13597752,-1.04003892,-1.00574855,-0.88339233
0.88936323,0.98440022,0.91255741,0.9610589,1.02048362,0.86379835,0.91751456,0.94257063,0.92254623,1.01910436,0.91693293,0.82929953,1.00810221;-1.21026321,-1.17810419,-1.18127983,-1.21187328,-1.30728485,-1.32196254,-1.33176772,-1.36177713,-1.52659368,-1.47220311,-1.55089652,-1.57870155,-1.63159694;0.48063138,0.42106893,0.20482861,0.16393485,0.07329659,0.02594654,-0.14643758,-0.28033571,-0.43636066,-0.37796954,-0.62174879,-0.65687679,-0.81521378
1.32466244,1.39605715,1.40708456,1.39036998,1.22957255,1.21765896,1.21989384,1.36014009,1.26400646,1.27347107,1.31241769,1.31470489,1.37329023;-1.22198055,-1.10086275,-1.1278168,-1.09266437,-1.0722447,-0.92199661,-0.92725865,-0.79053189,-0.92983735,-0.70419957,-0.78522927,-0.62783919,-0.69692595;1.21833121,1.17694309,1.06335421,1.01437357,0.79948642,0.72889745,0.67264542,0.59113744,0.52008537,0.25693901,0.19570251,0.10103207,-0.04785013
0.94254935,0.89332743,1.04138118,0.91343474,1.00900958,1.03990379,0.89229658,1.00097631,1.07357616,0.98043233,0.97969626,1.09311345,1.00777715;1.86317873,1.94894681,1.88026069,1.83786722,1.83833845,1.79984875,1.69581543,1.73584681,1.8010121,1.64110583,1.62437393,1.53081231,1.5100478;-1.42935492,-1.51120703,-1.34959779,-1.23822506,-1.17985634,-1.17974328,-1.01010564,-0.95860615,-0.83957258,-0.77626244,-0.77981171,-0.55036655,-0.49201527
-1.12135371,-1.19446591,-1.07388337,-1.06244713,-1.06311392,-1.09472771,-1.18747933,-1.18042771,-1.19297505,-1.10183463,-1.11360036,-1.13109269,-1.11647488;-0.77418484,-0.83765692,-0.88140528,-0.96908454,-0.89079667,-1.05220626,-0.89892939,-1.07876888,-1.06329464,-1.09263569,-1.09861711,-1.11551921,-1.24215713;-1.03937181,-0.98174903,-1.19910395,-1.27825879,-1.20827205,-1.34173452,-1.45239526,-1.39124004,-1.54806131,-1.54798877,-1.71669303,-1.67134167,-1.7366138
0.2779901,0.37615791,0.28574548,0.26067152,0.34807025,0.23684426,0.2415788,0.27623136,0.34935352,0.28390496,0.288155,0.44967896,0.31794332;0.16445854,0.14270237,-0.06041702,-0.03059914,0.02405577,-0.14581284,-0.21950199,-0.13577426,-0.20770427,-0.33773016,-0.36580808,-0.33103197,-0.49624207;-0.8997569,-0.89692723,-0.98780135,-1.10145508,-1.17348941,-1.31041995,-1.42623332,-1.45628215,-1.40314869,-1.62648971,-1.51877508,-1.68288447,-1.78141778
-0.51023572,-0.41030802,-0.41863548,-0.31756168,-0.48597641,-0.47700729,-0.47222069,-0.46041784,-0.3761557,-0.41399188,-0.30781476,-0.35418669,-0.31940097;2.00409888,2.02764203,1.90192584,2.01004687,1.82902534,1.98007961,1.82369884,1.78955858,1.92940289,1.91426416,1.82320006,1.80972419,1.80009829;0.77943328,0.84141061,0.99659195,1.15896213,1.08091404,1.20553021,1.38339879,1.40994766,1.46598457,1.5585777,1.71806006,1.7350364,1.81726068
1.31065196,1.32036128,1.36361742,1.35560107,1.36033078,1.24504082,1.29667694,1.30006792,1.29862705,1.16168922,1.25666895,1.28247105,1.32053498;0.03535583,0.21292431,0.11497884,0.2988369,0.2669644,0.24947562,0.38530049,0.4685961,0.54963042,0.43863417,0.61516621,0.5675455,0.73542552;0.38068208,0.22251375,0.13842841,0.06728175,-0.12417247,-0.13506777,-0.32615014,-0.24419412,-0.44041607,-0.577514,-0.69058377,-0.72315954,-0.74661319
1.08491596,1.26302262,1.27972926,1.15498665,1.16264488,1.14478846,1.13521472,1.16618429,1.25667865,1.18447487,1.18512707,1.15113557,1.14162198;-0.10346273,-0.14689656,-0.16635766,-0.37360913,-0.33551816,-0.47615657,-0.46096181,-0.57094579,-0.48361453,-0.55373421,-0.68823437,-0.5865514,-0.75319816;1.91006099,1.92867487,1.81492449,1.95779627,1.79269078,1.8668997,1.68487574,1.55731709,1.67848955,1.44505287,1.35991061,1.36482156,1.36205599
-1.23538468,-1.20318781,-1.05936845,-1.13893628,-1.20054878,-1.16152021,-1.09561414,-1.11884108,-1.21840563,-1.21069884,-1.17225806,-1.15116599,-1.06521031;-0.88697239,-1.01462994,-1.09839257,-1.10826156,-1.15108275,-1.10919585,-1.23920761,-1.25494374,-1.14571651,-1.35026475,-1.2704993,-1.41051383,-1.34750887;-1.69124624,-1.63873422,-1.5543201,-1.55616996,-1.50491944,-1.30575452,-1.28001352,-1.18224749,-1.18855246,-1.12754215,-1.00563682,-0.9285989,-0.83834716
1.10515784,1.28575056,1.21378464,1.1856019,1.14666341,1.17009572,1.19287876,1.09548632,1.22521068,1.17755102,1.2369021,1.19640988,1.24959097;-1.36216687,-1.32874072,-1.38768954,-1.31072069,-1.16142568,-1.25325047,-1.17329127,-1.12716153,-1.00363194,-0.97764355,-0.93510022,-0.94017917,-0.8659625;0.13768342,0.10075228,-0.10819215,-0.29890071,-0.26301013,-0.3928733,-0.55155498,-0.57948041,-0.76808502,-0.78599034,-0.91994948,-0.9288034,-1.141514
1.37403154,1.34641462,1.33757786,1.28443265,1.35340897,1.2548175,1.32969654,1.29562507,1.26778806,1.40914891,1.29006281,1.38858142,1.31505479;-1.4441733,-1.48270875,-1.36877087,-1.39123719,-1.53606781,-1.44566101,-1.61482636,-1.6061747,-1.67359794,-1.68921604,-1.57003817,-1.65639612,-1.65247572;1.43644526,1.37230952,1.30030831,1.234536,1.26884968,1.11439276,1.02215342,0.96616653,0.7979892,0.74687208,0.5261768,0.5024963,0.35319168
1.21281827,1.20465499,1.10138441,1.24469992,1.16929452,1.25188978,1.17558132,1.12845973,1.1308703,1.1569504,1.13604247,1.16639675,1.14000281;1.67344148,1.86558699,1.90606543,1.75740895,1.8650437,1.94429078,1.96778455,1.8142498,1.93144845,1.90257739,2.05586459,2.01475182,1.94314255;-1.64187752,-1.67061944,-1.63700896,-1.48589903,-1.37193659,-1.41761199,-1.27826608,-1.30610823,-1.23442663,-0.9742146,-1.08207469,-0.90831615,-0.72158894
-0.45793792,-0.50179777,-0.51721428,-0.49936393,-0.45499888,-0.4687298,-0.39302995,-0.40438936,-0.40942535,-0.34533679,-0.36843263,-0.35924658,-0.36225294;1.56876415,1.60239204,1.66550217,1.60626829,1.66832817,1.7246873,1.84190894,1.7488985,1.77271071,1.93741634,1.85385669,1.92296168,1.9202696;-1.40387874,-1.36182128,-1.31129772,-1.22015343,-1.0860622,-1.10526557,-0.97819185,-0.80181288,-0.70536048,-0.65065635,-0.57685698,-0.43013252,-0.31859312
-1.03841405,-0.98776501,-0.90847403,-1.00412048,-0.92790885,-0.95171882,-0.93791314,-0.92910675,-0.9755045,-0.93381093,-0.91920061,-1.02244664,-1.02029393;-0.32624095,-0.19649883,-0.2915051,-0.29230419,-0.06451823,-0.06612619,-0.1281666,-0.08839507,0.0032537,0.09456365,0.23361912,0.13733135,0.20768713;-1.1528555,-1.13663978,-1.27070809,-1.24441769,-1.46972506,-1.38301036,-1.43757178,-1.50571285,-1.67153058,-1.65906615,-1.80922523,-1.68789355,-1.8467787
1.21411916,1.14588661,1.31321288,1.22487272,1.22060912,1.20272913,1.30133823,1.14655807,1.2914964,1.30042312,1.24414849,1.14010815,1.18069877;2.08235304,2.10775118,1.96593272,2.09955445,2.0661438,2.08816261,2.04971987,1.95019979,1.99236046,2.01780743,1.93849934,2.08778673,2.02032259;0.52928919,0.60269277,0.6620328,0.88732114,0.99140228,0.96268232,1.13739152,1.19076362,1.32733524,1.34169245,1.48660768,1.54824636,1.65069923
0.78873876,0.82613268,0.79449731,0.75777706,0.81871215,0.78151608,0.74005733,0.8419052,0.82548267,0.80128246,0.90969466,0.73053773,0.88712117;-1.77405685,-1.7160176,-1.77410484,-1.87401937,-1.75769938,-1.90059308,-1.77904503,-1.76964677,-1.9202436,-1.90587071,-1.76075085,-1.81939736,-1.81974727;-1.62922805,-1.71729045,-1.52773927,-1.60492334,-1.45229688,-1.51470782,-1.30575593,-1.22604488,-1.1460325,-1.08435728,-1.08772311,-1.03063042,-0.86076903
0.85947698,0.94295383,0.82874606,0.77901439,0.87250085,0.78366283,0.78571319,0.89593245,0.86602035,0.87723958,0.87518655,0.9576823,0.9178194;-1.8367551,-1.78507507,-1.89957307,-1.9114505,-1.74702688,-1.87678908,-1.91964096,-1.81766886,-1.80861151,-1.82272605,-1.83021014,-1.76294573,-1.78463961;1.93743403,2.04578329,2.00636087,2.06723316,1.8816016,1.86220365,1.98391073,1.90034727,1.79235083,1.83049489,1.70514625,1.70194196,1.57443383
0.95526189,0.94995953,0.9967032,0.97744129,1.00219837,1.00237403,0.87880775,0.97484248,0.97699545,0.94005818,0.91692616,0.84859657,0.98498231;1.61462212,1.52258123,1.51646082,1.68221289,1.70550917,1.6014757,1.73270421,1.71044104,1.69113163,1.80732006,1.80130278,1.89192151,1.81892115;-1.11546733,-1.25297833,-1.2775294,-1.31610414,-1.52084207,-1.41071828,-1.5368142,-1.60884245,-1.75490499,-1.66786246,-1.69764806,-1.73339709,-1.69595719
-0.53315813,-0.42459535,-0.4837607,-0.55190494,-0.47436791,-0.48951912,-0.57378273,-0.45790545,-0.59488536,-0.55614024,-0.6178056,-0.55005631,-0.52530276;1.59870013,1.6510271,1.62073511,1.64037813,1.75027122,1.74058438,1.68546343,1.73877591,1.87222538,1.81009473,1.76070488,1.80609272,1.88422375;1.69768675,1.70593937,1.52527866,1.51736329,1.49809616,1.34673794,1.31491924,1.22266003,1.21964401,1.00089906,0.9589691,0.8775361,0.76101615
-1.12048718,-1.11303093,-1.18214897,-1.23839886,-1.2083408,-1.20262073,-1.21093591,-1.16144641,-1.23305738,-1.06852607,-1.21810799,-1.2202864,-1.22649106;-0.6997738,-0.5824207,-0.59688391,-0.53129238,-0.34858093,-0.42712556,-0.38758872,-0.33342627,-0.31158192,-0.08017834,-0.22218681,-0.0910764,-0.09224324;1.00343929,1.11704051,1.15852987,1.20585532,1.36983489,1.44677674,1.47848904,1.48449004,1.64687544,1.78565925,1.70524493,1.76873619,1.94397134
1.012022,1.03338437,0.91744654,0.97938427,0.93415407,0.91211507,0.9246387,0.87969811,0.85298891,0.845797,0.99564734,0.99308221,0.84119044;-0.22888807,-0.04906971,-0.1200972,-0.05610866,0.10748916,0.10678623,0.08702731,0.16974796,0.20449141,0.33253682,0.44246077,0.48398483,0.40250856;0.73574864,0.48876941,0.44495527,0.32975291,0.22183452,0.20474894,0.15255607,-0.04776395,-0.18393982,-0.1815864,-0.26760228,-0.40220697,-0.51306602
0.54986408,0.5094779,0.43699408,0.50142433,0.44723518,0.48134924,0.48193491,0.46397669,0.47048108,0.48537473,0.45992871,0.47910804,0.35927534;1.94299788,2.03416829,2.02567705,2.00102605,2.12270736,2.06196808,2.09294026,1.97823979,2.05442884,2.11187933,2.08091929,2.08878685,1.97282618;1.13541746,0.92904632,1.02591158,0.7609811,0.73470121,0.58219902,0.54722396,0.51553765,0.40309426,0.22473287,0.21427316,0.10775292,-0.13826998
-0.97907027,-1.06874564,-0.92929262,-0.93561924,-1.06852214,-1.01222115,-1.09827064,-0.97546652,-1.05462387,-1.06328262,-0.92710026,-0.95286316,-0.90618037;-1.67079736,-1.8458643,-1.7077442,-1.81961486,-1.75354302,-1.81258947,-1.8343082,-1.86291222,-1.72779611,-1.73686034,-1.9005268,-1.80754538,-1.81846165;1.91574906,1.97599851,2.13079547,2.05526313,2.10112171,2.01561994,2.04899764,1.95120027,2.0355613,2.00835638,1.97332629,1.9344452,1.7464581
-0.49669713,-0.6149007,-0.61174703,-0.62593899,-0.64688383,-0.53588386,-0.62068273,-0.66521198,-0.55212749,-0.72412284,-0.56603444,-0.61875408,-0.66399924;0.90329459,0.74166439,0.73711682,0.78522443,0.70966781,0.57456252,0.51852306,0.51110963,0.48833821,0.44650531,0.31832181,0.24990628,0.38549093;1.34619028,1.43058217,1.38985991,1.48895147,1.60947161,1.61295511,1.7526607,1.78138647,1.87764544,1.96194795,1.84240367,2.01325875,2.05893181
-0.05127381,-0.04125027,-0.02246632,-0.01323543,-0.05176461,-0.00975405,0.05651769,-0.01136668,0.16750086,0.06082222,0.09829778,0.03671924,0.14683873;-1.42760279,-1.42543156,-1.31920464,-1.34317313,-1.20319467,-1.33606669,-1.24716223,-1.2046024,-1.20352321,-1.12087484,-1.10133012,-1.08105007,-0.93642568;-0.72196096,-0.45066432,-0.38814497,-0.25934371,-0.23060585,-0.07526312,-0.11076207,0.09317604,0.24031862,0.25438826,0.48501945,0.44809528,0.50213339
-0.29979337,-0.41057923,-0.31880643,-0.35674509,-0.30505989,-0.32328567,-0.27377811,-0.31935609,-0.45064721,-0.35789582,-0.31481254,-0.46786469,-0.44600504;-1.81963612,-1.78266785,-1.72434381,-1.76416985,-1.71725309,-1.59647479,-1.63549324,-1.59810126,-1.51223454,-1.55271427,-1.64004707,-1.44311678,-1.4640895;-0.87515888,-0.7143078,-0.77240408,-0.52036627,-0.47173055,-0.47918089,-0.23297548,-0.19520173,0.01006693,0.0733667,0.055345,0.14596126,0.25117157
0.49622994,0.55876552,0.4583486,0.522201,0.63158283,0.46601511,0.60417874,0.56468608,0.58321129,0.58084874,0.5501085,0.67844479,0.67638066;0.69531929,0.73075152,0.65688956,0.6672369,0.55952442,0.54787938,0.52156342,0.41112704,0.28658604,0.36681299,0.27572505,0.27532578,0.04611256;-1.04597499,-1.05125024,-1.18930501,-1.28705279,-1.31396397,-1.46904688,-1.55970714,-1.59525095,-1.59033287,-1.7042787,-1.76835596,-1.6649139,-1.6743356
